wavelength,intensity,metadata
853.756,2.5967,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.71,2.60771,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.665,2.59941,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.619,2.58858,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.573,2.59582,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.528,2.60118,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.482,2.59771,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.437,2.60432,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.391,2.59604,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.345,2.61251,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.3,2.60087,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.254,2.59679,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.209,2.61788,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.163,2.62177,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.117,2.60994,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.072,2.62746,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
853.026,2.62401,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.981,2.62644,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.935,2.59913,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.889,2.60282,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.844,2.61384,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.798,2.60686,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.752,2.62751,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.707,2.62221,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.661,2.59891,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.615,2.61476,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.57,2.60654,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.524,2.59351,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.479,2.60329,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.433,2.58819,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.387,2.61364,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.342,2.61193,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.296,2.60917,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.25,2.6108,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.205,2.5903,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.159,2.61867,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.113,2.6487,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.068,2.59733,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
852.022,2.62193,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.976,2.62587,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.931,2.63942,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.885,2.62293,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.839,2.59684,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.794,2.60914,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.748,2.61436,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.702,2.60393,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.656,2.60373,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.611,2.59937,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.565,2.63877,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.519,2.60024,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.474,2.60734,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.428,2.61903,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.382,2.60219,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.337,2.60181,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.291,2.61413,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.245,2.61646,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.199,2.62753,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.154,2.60032,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.108,2.63638,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.062,2.62102,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
851.016,2.62899,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.971,2.59807,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.925,2.60646,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.879,2.63731,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.834,2.59975,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.788,2.61314,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.742,2.63173,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.696,2.6181,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.651,2.63024,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.605,2.64447,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.559,2.63689,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.513,2.63096,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.468,2.61571,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.422,2.61812,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.376,2.64752,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.33,2.60009,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.285,2.59836,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.239,2.60016,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.193,2.59532,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.147,2.61123,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.101,2.61782,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.056,2.60635,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
850.01,2.61503,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.964,2.60025,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.918,2.62469,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.873,2.60952,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.827,2.61696,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.781,2.61217,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.735,2.63827,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.689,2.648,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.644,2.61793,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.598,2.59346,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.552,2.63721,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.506,2.64136,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.46,2.61131,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.414,2.642,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.369,2.59249,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.323,2.6234,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.277,2.63772,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.231,2.64563,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.185,2.6351,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.14,2.61919,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.094,2.61966,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.048,2.61557,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
849.002,2.62475,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.956,2.60844,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.91,2.63088,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.865,2.60321,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.819,2.63953,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.773,2.62823,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.727,2.60927,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.681,2.6253,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.635,2.61008,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.589,2.63834,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.544,2.63204,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.498,2.63339,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.452,2.62523,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.406,2.60734,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.36,2.62962,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.314,2.59063,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.268,2.6154,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.222,2.60188,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.177,2.62604,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.131,2.61253,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.085,2.62346,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
848.039,2.61265,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.993,2.61013,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.947,2.61236,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.901,2.60405,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.855,2.63073,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.809,2.60856,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.764,2.61972,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.718,2.62157,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.672,2.62694,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.626,2.62383,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.58,2.62756,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.534,2.62446,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.488,2.62488,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.442,2.62344,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.396,2.61559,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.35,2.61438,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.304,2.62206,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.259,2.63306,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.213,2.59646,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.167,2.62009,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.121,2.64705,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.075,2.64834,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
847.029,2.63907,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.983,2.64906,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.937,2.66651,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.891,2.62124,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.845,2.62855,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.799,2.62157,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.753,2.644,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.707,2.64863,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.661,2.65285,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.615,2.66143,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.569,2.61886,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.523,2.65229,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.477,2.62008,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.431,2.63716,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.385,2.64699,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.339,2.65849,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.293,2.64141,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.247,2.64587,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.202,2.63894,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.156,2.65086,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.11,2.6315,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.064,2.65317,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
846.018,2.66987,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.972,2.66047,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.926,2.67697,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.88,2.65058,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.834,2.67061,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.788,2.67324,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.742,2.67711,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.696,2.6615,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.65,2.65398,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.603,2.64998,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.557,2.65697,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.511,2.65671,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.465,2.66495,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.419,2.68874,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.373,2.66402,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.327,2.66522,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.281,2.6687,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.235,2.65124,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.189,2.685,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.143,2.65676,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.097,2.66668,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.051,2.66478,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
845.005,2.67097,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.959,2.66679,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.913,2.67796,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.867,2.7076,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.821,2.70073,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.775,2.68348,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.729,2.67578,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.683,2.69588,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.637,2.68694,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.591,2.69045,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.544,2.69354,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.498,2.70494,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.452,2.72153,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.406,2.72462,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.36,2.70592,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.314,2.7055,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.268,2.69366,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.222,2.69696,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.176,2.72685,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.13,2.71272,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.084,2.68612,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
844.038,2.70792,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.991,2.69897,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.945,2.7239,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.899,2.73074,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.853,2.70601,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.807,2.70435,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.761,2.7274,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.715,2.73155,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.669,2.72074,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.623,2.72613,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.576,2.72924,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.53,2.73693,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.484,2.72922,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.438,2.74316,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.392,2.7288,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.346,2.73295,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.3,2.72754,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.254,2.72191,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.207,2.71816,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.161,2.75871,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.115,2.73271,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.069,2.73353,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
843.023,2.73352,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.977,2.76992,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.93,2.73662,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.884,2.76449,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.838,2.75782,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.792,2.76677,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.746,2.77009,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.7,2.74531,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.654,2.75695,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.607,2.73882,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
842.561,2.74796,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '108K'}"
