wavelength,intensity,metadata
900.189,0.88727,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
900.146,0.87961,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
900.104,0.89068,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
900.061,0.89765,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
900.018,0.88357,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.975,0.8848,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.932,0.89177,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.89,0.89396,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.847,0.87948,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.804,0.88481,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.761,0.88208,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.718,0.90107,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.675,0.8866,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.633,0.89288,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.59,0.89029,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.547,0.89821,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.504,0.89358,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.461,0.90463,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.418,0.90027,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.375,0.91023,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.333,0.91337,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.29,0.9022,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.247,0.89907,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.204,0.90752,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.161,0.90399,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.118,0.91557,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.075,0.91136,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
899.032,0.91694,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.99,0.91191,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.947,0.91205,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.904,0.92227,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.861,0.91492,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.818,0.92132,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.775,0.90921,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.732,0.92622,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.689,0.91684,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.646,0.90664,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.604,0.92609,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.561,0.91821,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.518,0.91046,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.475,0.92473,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.432,0.91386,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.389,0.92677,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.346,0.93248,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.303,0.89932,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.26,0.9235,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.217,0.91943,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.174,0.91793,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.131,0.91928,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.088,0.92634,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.046,0.94235,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
898.003,0.93515,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.96,0.92388,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.917,0.92387,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.874,0.92901,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.831,0.93008,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.788,0.94648,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.745,0.9325,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.702,0.93859,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.659,0.94521,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.616,0.94032,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.573,0.93528,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.53,0.94475,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.487,0.9286,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.444,0.95689,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.401,0.93628,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.358,0.94749,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.315,0.94814,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.272,0.94406,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.229,0.94957,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.186,0.94792,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.143,0.93679,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.1,0.94055,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.057,0.94186,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
897.014,0.93872,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.971,0.9495,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.928,0.94581,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.885,0.94969,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.842,0.95869,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.799,0.94784,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.756,0.95739,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.713,0.95531,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.67,0.96566,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.627,0.95156,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.584,0.96204,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.541,0.96252,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.498,0.96543,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.455,0.95539,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.412,0.9579,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.369,0.96067,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.326,0.9664,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.282,0.95919,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.239,0.9765,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.196,0.95434,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.153,0.95589,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.11,0.9643,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.067,0.9649,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
896.024,0.97061,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.981,0.96138,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.938,0.96453,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.895,0.97817,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.852,0.97432,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.809,0.97558,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.766,0.96555,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.722,0.97258,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.679,0.98579,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.636,0.96931,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.593,0.9895,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.55,0.96966,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.507,0.96809,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.464,0.9743,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.421,0.9793,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.378,0.98644,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.334,0.98633,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.291,0.9936,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.248,0.98035,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.205,0.98226,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.162,0.9863,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.119,0.98873,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.076,0.99036,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
895.033,0.97659,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.989,0.98436,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.946,0.98023,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.903,0.99001,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.86,1.00567,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.817,0.9907,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.774,0.98964,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.731,1.00688,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.687,0.99834,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.644,0.98618,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.601,0.98699,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.558,0.98766,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.515,0.99287,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.472,0.99646,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.428,1.00086,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.385,1.00632,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.342,0.99165,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.299,0.99284,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.256,0.99123,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.212,1.00814,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.169,1.01159,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.126,1.01237,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.083,1.01554,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
894.04,0.99943,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.996,1.00566,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.953,1.00963,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.91,1.00017,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.867,1.00825,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.824,1.00637,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.78,1.00807,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.737,0.99769,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.694,1.00404,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.651,1.01874,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.607,1.01805,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.564,0.98871,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.521,1.01281,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.478,1.0153,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.435,1.01155,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.391,1.02383,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.348,1.02724,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.305,1.00813,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.262,1.02014,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.218,1.01097,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.175,1.02416,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.132,1.01486,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.088,1.01905,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.045,1.02059,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
893.002,1.01606,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.959,1.02684,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.915,1.01557,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.872,1.00853,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.829,1.02379,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.786,1.01411,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.742,1.02251,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.699,1.02957,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.656,1.0253,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.612,1.03289,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.569,1.01005,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.526,1.03383,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.483,1.03417,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.439,1.02293,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.396,1.02708,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.353,1.03307,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.309,1.01711,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.266,1.03085,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.223,1.03867,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.179,1.01851,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.136,1.03788,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.093,1.03506,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.049,1.03972,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
892.006,1.04608,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.963,1.02031,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.919,1.03532,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.876,1.0401,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.833,1.01908,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.789,1.02752,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.746,1.04343,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.703,1.04349,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.659,1.03844,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.616,1.047,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.573,1.04614,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.529,1.02933,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.486,1.03788,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.442,1.03494,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.399,1.03826,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.356,1.03048,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.312,1.03315,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.269,1.03059,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.226,1.03326,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.182,1.04673,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.139,1.04053,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.095,1.045,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.052,1.03138,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
891.009,1.04575,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.965,1.03668,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.922,1.03556,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.878,1.04926,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.835,1.03604,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.792,1.0422,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.748,1.03717,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.705,1.05657,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.661,1.03661,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.618,1.04132,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.575,1.03552,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.531,1.04295,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.488,1.05207,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.444,1.03512,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
890.401,1.06133,"{'sample': 'D2', 'excitation': '633nm', 'spectrumType': 'PL', 'temperature': '198K'}"
